event,parameter,xphm_sample_count,xpnr_sample_count,xphm_median,xpnr_median,xphm_lower_90,xphm_upper_90,xpnr_lower_90,xpnr_upper_90,xphm_width_90,xpnr_width_90,average_width_90,wasserstein_1,normalized_wasserstein_1,js_divergence_bits,standardized_median_displacement,interval_overlap_90,log_width_ratio,xphm_split_NW1_p95,xpnr_split_NW1_p95,pair_noise_threshold_NW1,NW1_above_noise
GW240627_131622,mass_ratio,18210,18961,0.5100980909683477,0.5060635827910958,0.26230038152064233,0.9237205579001941,0.2525935050256359,0.9267841738674613,0.6614201763795517,0.6741906688418253,0.6678054226106885,0.005551005022244804,0.008312308996449825,0.0018175101053815195,0.013803659002628709,0.9810580403252812,-0.019123656717093058,0.008844948919096478,0.009272020473087464,0.009272020473087464,False
GW240627_131622,chi_eff,18210,18961,0.004484284945922793,-0.012305715507175467,-0.15117701041250275,0.19010491992569634,-0.17088755856525495,0.17177584839249313,0.3412819303381991,0.3426634069577481,0.3419726686479736,0.017743509033191416,0.051885751874096615,0.006914922838470866,0.11627519945990207,0.8946248967707816,-0.004039733654022637,0.009995942030982407,0.009447032732978925,0.009995942030982407,True
GW240627_131622,luminosity_distance,18210,18961,1352.8540275441046,1324.3561236146916,780.3906357680668,1970.3426709235675,760.743625605797,1949.7885841726666,1189.9520351555007,1189.0449585668696,1189.4984968611852,25.184699902318755,0.02117253613079413,0.002140328623392293,0.05570100287112718,0.9667649399453605,0.0007625706421496724,0.009123973446444842,0.010726636876292887,0.010726636876292887,True
GW240627_131622,chirp_mass_source,18210,18961,8.081692644168797,8.071818868962318,7.513277758212103,8.80640339609827,7.50189577188325,8.795548662777657,1.2931256378861669,1.293652890894407,1.293389264390287,0.007774995693378693,0.006011334644132741,0.0011645209836235937,0.01777938404512523,0.9829539366143242,-0.0004076522281868227,0.008935894035441786,0.008400877057211301,0.008935894035441786,False
GW240426_031451,chirp_mass,14745,14249,62.10254290835443,61.92883026161425,51.12512456036598,70.3831134999092,52.30347494867249,69.66651844996386,19.257988939543218,17.363043501291372,18.310516220417295,0.42807191492825714,0.023378473319661624,0.0045327083506537125,0.021792839892224587,0.9016021120273428,0.10358197372676903,0.010221474499007998,0.011948551727931038,0.011948551727931038,True
GW240426_031451,mass_ratio,14745,14249,0.7146508869583978,0.7357427786279436,0.4045906995631613,0.9678816774635133,0.4304864295818671,0.9720878688197874,0.563290977900352,0.5416014392379203,0.5524462085691362,0.020057096392105872,0.03630597166021787,0.0040508160204482035,0.08672533718813236,0.946956702155165,0.03926595028695608,0.010042925423864634,0.010567247324947498,0.010567247324947498,True
GW240426_031451,chi_eff,14745,14249,-0.047000177712996756,-0.07535700516435578,-0.3310473234838643,0.1969445097637738,-0.34970833539579194,0.16015345199284073,0.5279918332476381,0.5098617873886326,0.5189268103181354,0.029773279981751232,0.05737471911211969,0.00858073288688446,0.1277287787004605,0.8985607224514225,0.03494113238310251,0.009764841374142142,0.010506561389244228,0.010506561389244228,True
GW240426_031451,luminosity_distance,14745,14249,4000.28803911404,3910.8932590191985,2030.6286417199663,6608.841866177564,2009.2310885073628,6486.539493985366,4578.213224457598,4477.308405478003,4527.7608149678,93.05437263735746,0.020551962976873644,0.0021863979982280905,0.045522973411325315,0.9687582423055395,0.022286732818817975,0.009682034087031204,0.010818681528879864,0.010818681528879864,True
GW240426_031451,chirp_mass_source,14745,14249,37.103371298075444,37.40736106492003,30.852432177180436,45.27843345152227,31.100280375185104,45.64550896176073,14.426001274341832,14.545228586575629,14.48561493045873,0.3052284717753871,0.02107114356143672,0.002035565832449431,0.04853159880758719,0.9584316557537169,-0.00823078522392542,0.009645671759618635,0.009397358097630214,0.009645671759618635,True
GW241109_033317,chirp_mass,17821,19274,46.3860810488314,46.3466687649147,39.9309029803511,51.695862518403175,40.25900441863862,51.47348230378194,11.764959538052075,11.214477885143324,11.4897187115977,0.1280856733002112,0.011147851093249287,0.0021029709840471255,0.007888383197326541,0.9532100683280468,0.047919971152773404,0.013062826878746582,0.009885206871050668,0.013062826878746582,False
GW241109_033317,mass_ratio,17821,19274,0.7705620454438893,0.7689438556201027,0.46770223824646673,0.9758581694555792,0.45921440858617557,0.9749512284736974,0.5081559312091125,0.5157368198875218,0.5119463755483171,0.0024732344673907133,0.004831042049554058,0.0017511672491769656,0.007167458665688755,0.981815766774453,-0.01480824471212747,0.008353970751734144,0.009267337830868834,0.009267337830868834,False
GW241109_033317,chi_eff,17821,19274,0.009499056379301431,-0.018245667172776002,-0.22866288703367998,0.22527562887322627,-0.25293650343085555,0.18821009053663734,0.45393851590690626,0.4411465939674929,0.4475425549371996,0.030929452356795034,0.06910952269362439,0.010810298661874017,0.14413173101228371,0.8717323325984532,0.028584528517675577,0.010497049555760973,0.009902355579015558,0.010497049555760973,True
GW241109_033317,luminosity_distance,17821,19274,2652.050817831093,2696.8235703693244,1132.272341533357,4687.952209115656,1178.3601662582864,4688.964371876835,3555.6798675822993,3510.6042056185483,3533.142036600424,45.92591238603561,0.012998603483890887,0.0016618443354059608,0.02862483358026379,0.9867573613109369,0.012758126593314824,0.009190041208828647,0.009580637806547217,0.009580637806547217,True
GW241109_033317,chirp_mass_source,17821,19274,31.431427837761152,31.27467025033446,26.260247521069797,38.43511800670166,26.123326557917025,38.0985310781713,12.17487048563186,11.975204520254273,12.075037502943067,0.18817244238837144,0.015583590721147482,0.0019011761533726844,0.029480622685581638,0.9615402930066791,0.0165358090948556,0.009063376815180052,0.010467325560850508,0.010467325560850508,True
GW241230_084504,chirp_mass,14400,14379,48.83389631801815,48.50675194936196,43.16154234339225,54.494513955458366,42.81545136989483,53.96600596129165,11.332971612066117,11.15055459139682,11.241763101731468,0.3200307578662659,0.028468021872563247,0.0030760359971439733,0.06749444328712276,0.9251139411869216,0.016227083048399333,0.01111374017939644,0.010724491791935289,0.01111374017939644,True
GW241230_084504,mass_ratio,14400,14379,0.8094310877993726,0.8153597452010416,0.5252984520679331,0.9814376382924271,0.5246963380576969,0.9808072079897476,0.456139186224494,0.45611086993205074,0.4561250280782724,0.0041206957371101175,0.00903413643945667,0.0020494375144995483,0.029468427898190503,0.9973014388839321,6.208011117405254e-05,0.009678585407296485,0.010204206929970983,0.010204206929970983,False
GW241230_084504,chi_eff,14400,14379,-0.14144774718747044,-0.1877105811265598,-0.3734665859841697,0.06525795348847613,-0.4295777687467312,0.022574444792294028,0.43872453947264584,0.45215221353902524,0.4454383765058355,0.04466479939123208,0.10027155662158567,0.02039662733947706,0.2387114127657276,0.8003485055353702,-0.030147135355784824,0.011642053448053701,0.011025903757570807,0.011642053448053701,True
